panel,Adam_first_moment_L2,Adam_second_moment_L2,TRAIN_Q,TRAIN_lineage_Q,TRAIN_raw_RMSE,VALIDATION_Q,VALIDATION_lineage_Q,VALIDATION_raw_RMSE,all_BCD,arm,checkpoint_sha256,coefficient_RMS,coefficient_saturation,gate_B,gate_C,gate_D_HET_S2_02,index,parameter_sha256,path,run_id,update
a-h,0.0,0.0,0.9974579424184407,"{""HET_S1_02"":0.17126970984905954,""HET_S1_03"":0.2131461001800931,""HET_S2_01"":3.102436367325534,""HET_S2_03"":0.8135625126607313,""HET_S3_01"":1.3324009733977324,""HET_S3_02"":0.4000080078932756,""HET_S4_01"":0.7555880328880855,""HET_S4_02"":0.9073709892075768,""LCDF_01"":0.06535599609625135,""LCDF_04"":0.14309299248097326,""LCDF_05"":0.2326441099797561,""LCDF_06"":0.00473682526784599,""LCDF_07"":0.044401871530684894,""LCDF_08"":0.3959223453364862}",1.7210923787438468,2.0576668811723033,"{""HET_S1_01"":0.0839130048574091,""HET_S2_02"":3.978186454245878,""HET_S3_03"":0.5336709174572286,""HET_S4_03"":0.9045211275720366}",3.550460261605311,False,D1,sha256:b8aa0d1539b4832910226e08c23a9dbfa80bf0cd9aa48cbf7ab654d91088a790,0.006203393352795621,0.0,False,False,False,152,sha256:84e9329066ce1c489291bf8df1bceb6ccdffad6f8e14f9c32966353f786a6782,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0000.pt,D1_seed20700713,0
a-h,0.10786384095363856,5.9831161796412385e-05,0.9973364998904186,"{""HET_S1_02"":0.17117214552058285,""HET_S1_03"":0.2130312167478375,""HET_S2_01"":3.1022171297736882,""HET_S2_03"":0.813471241489836,""HET_S3_01"":1.3320037308063823,""HET_S3_02"":0.3998518457084897,""HET_S4_01"":0.7555040295024217,""HET_S4_02"":0.9071453870908095,""LCDF_01"":0.06531412056220483,""LCDF_04"":0.1430487868968421,""LCDF_05"":0.23257464562119043,""LCDF_06"":0.00474620789295448,""LCDF_07"":0.04436720969412116,""LCDF_08"":0.3958878273274569}",1.7208828322551724,2.0575167484269232,"{""HET_S1_01"":0.08386483001104354,""HET_S2_02"":3.9779206854192406,""HET_S3_03"":0.5335366679623417,""HET_S4_03"":0.904407549155676}",3.55020121075927,False,D1,sha256:2f0637ccf84f89541c561985fa160325ee2a4658f0b49f59e4f96a0715e5417e,0.006260847338066457,0.0,False,False,False,153,sha256:dbce241768070398c251030df4babe3e555015cfbfb1d6b20aab1cef60b5663f,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0020.pt,D1_seed20700713,20
a-h,0.12128056656578942,0.0001189963713486402,0.9970418487032554,"{""HET_S1_02"":0.17093776697186938,""HET_S1_03"":0.21275458521157933,""HET_S2_01"":3.1016828711494866,""HET_S2_03"":0.813248868533233,""HET_S3_01"":1.3310433947067417,""HET_S3_02"":0.3994771911296238,""HET_S4_01"":0.7552993868054393,""HET_S4_02"":0.9065994876066871,""LCDF_01"":0.06521286917409616,""LCDF_04"":0.14294149977483406,""LCDF_05"":0.2324063708813098,""LCDF_06"":0.004771455903357265,""LCDF_07"":0.04428257413853533,""LCDF_08"":0.3958028794026816}",1.720374417924053,2.057152771466947,"{""HET_S1_01"":0.08374904787206423,""HET_S2_02"":3.977275890543543,""HET_S3_03"":0.5332145469538305,""HET_S4_03"":0.9041321446641367}",3.5495731762876264,False,D1,sha256:a7941623e6f250d17bd7c0dce17c6a1fd8edbc13198c41935f7722674c02b453,0.006401940768794181,0.0,False,False,False,154,sha256:3c77998ba3ff7ab78e0a758b7ed9738da670e80a86ddab3a230465da2f1a5b34,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0040.pt,D1_seed20700713,40
a-h,0.1213297971955494,0.00017530166785796386,0.9966603188613287,"{""HET_S1_02"":0.170633228666186,""HET_S1_03"":0.2123975275829812,""HET_S2_01"":3.1009927770553816,""HET_S2_03"":0.812963129358093,""HET_S3_01"":1.3297952653130964,""HET_S3_02"":0.398987826478999,""HET_S4_01"":0.7550356952591792,""HET_S4_02"":0.9058908411000144,""LCDF_01"":0.06508136079150384,""LCDF_04"":0.14280248806056983,""LCDF_05"":0.23218798814524094,""LCDF_06"":0.0048016180446815064,""LCDF_07"":0.044173510086738976,""LCDF_08"":0.3956940918007968}",1.7197160963294489,2.056681116026846,"{""HET_S1_01"":0.08359815705001605,""HET_S2_02"":3.976440261361923,""HET_S3_03"":0.5327961063044511,""HET_S4_03"":0.9037761654028699}",3.548759344898022,False,D1,sha256:3fdc72b3204fe7a49b1c172a3ec40df3c36dd5387d2704d068d70e55f6d9e578,0.006585228708087061,0.0,False,False,False,155,sha256:d5796f97131837603d86dd56fa0fd0bab503b1cc906e923862b32f61e1aad40a,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0060.pt,D1_seed20700713,60
a-h,0.12130694327808371,0.0002307631708405777,0.9962811702550898,"{""HET_S1_02"":0.1703377880578872,""HET_S1_03"":0.21204857933092464,""HET_S2_01"":3.1002994561152497,""HET_S2_03"":0.8126755398830846,""HET_S3_01"":1.3285669406452771,""HET_S3_02"":0.3985161219982174,""HET_S4_01"":0.7547707858836972,""HET_S4_02"":0.9051914908556175,""LCDF_01"":0.06495184228522347,""LCDF_04"":0.1426641885519248,""LCDF_05"":0.23197186517924132,""LCDF_06"":0.00483987333776279,""LCDF_07"":0.04406310491043439,""LCDF_08"":0.3955819007171994}",1.7190618835061726,2.0562135564400306,"{""HET_S1_01"":0.08345162189718432,""HET_S2_02"":3.9756104935832974,""HET_S3_03"":0.5323919013956151,""HET_S4_03"":0.903422742791268}",3.5479525808157932,False,D1,sha256:01c912b7ecb20ca101dfcccf9a5d5e4ce4f2d514d3f7b3cb4b0e741efdb15395,0.006772351927041267,0.0,False,False,False,156,sha256:41b129ccf312dd8bcb977ee9c666931a6685c275169572142ab3f46a889fc01e,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0080.pt,D1_seed20700713,80
a-h,0.12077864848523219,0.00028392210465402187,0.995905541498381,"{""HET_S1_02"":0.17004188760480968,""HET_S1_03"":0.21170339096479907,""HET_S2_01"":3.0996163708793434,""HET_S2_03"":0.8123945047141451,""HET_S3_01"":1.3273412347950966,""HET_S3_02"":0.3980399311945719,""HET_S4_01"":0.7545109032665321,""HET_S4_02"":0.9044951206370232,""LCDF_01"":0.06482277954505647,""LCDF_04"":0.1425270832854671,""LCDF_05"":0.23175689606452354,""LCDF_06"":0.0048721749112510225,""LCDF_07"":0.04395486278780111,""LCDF_08"":0.3954733405199994}",1.718413744108093,2.0557494229493645,"{""HET_S1_01"":0.08330409842566079,""HET_S2_02"":3.974786909394529,""HET_S3_03"":0.5319872814398092,""HET_S4_03"":0.9030734988384017}",3.5471517283893053,False,D1,sha256:bafcae6bbe4b56cef7681c752554d1683390499199be56972130515862e27850,0.006958076156773891,0.0,False,False,False,157,sha256:e1eddfd3e494554c2861b4c907a438ac564ba282217d3111d4c480a7dfc51aa8,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0100.pt,D1_seed20700713,100
a-h,0.12014842085315824,0.00033511428379632836,0.9955308703436687,"{""HET_S1_02"":0.16974521366603337,""HET_S1_03"":0.21136019056945995,""HET_S2_01"":3.0989368746116615,""HET_S2_03"":0.812116508715438,""HET_S3_01"":1.3261136390298252,""HET_S3_02"":0.39756060198203796,""HET_S4_01"":0.7542532062799461,""HET_S4_02"":0.9037984742408792,""LCDF_01"":0.06469361291099393,""LCDF_04"":0.1423901738833203,""LCDF_05"":0.23154189876292972,""LCDF_06"":0.004901611933512624,""LCDF_07"":0.043847321208546966,""LCDF_08"":0.3953663649105279}",1.717767257031809,2.055286124019313,"{""HET_S1_01"":0.08315571225105593,""HET_S2_02"":3.973964702218969,""HET_S3_03"":0.5315823702758166,""HET_S4_03"":0.902725906903639}",3.5463523159793366,False,D1,sha256:11322dd92ec1e2c83af5c21fa98d6044fa22338bbbf4d4defed14a75964e9000,0.007144367944949557,0.0,False,False,False,158,sha256:985543dd9ea532eaf3c1c8fc788e08dcb70f48b2425da2503c5e91a68dab079f,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0120.pt,D1_seed20700713,120
a-h,0.1197120843217674,0.0003846450444452698,0.9951564659895658,"{""HET_S1_02"":0.16945202693954586,""HET_S1_03"":0.2110212205235507,""HET_S2_01"":3.098254802149343,""HET_S2_03"":0.8118381017473425,""HET_S3_01"":1.3248906570049812,""HET_S3_02"":0.3970869712033852,""HET_S4_01"":0.7539949927621349,""HET_S4_02"":0.9031038667527992,""LCDF_01"":0.06456494633433038,""LCDF_04"":0.14225322620136752,""LCDF_05"":0.23132724820378064,""LCDF_06"":0.004933920108978809,""LCDF_07"":0.043739088579378145,""LCDF_08"":0.39525801566172264}",1.7171212303142789,2.0548235111097686,"{""HET_S1_01"":0.08300865008553245,""HET_S2_02"":3.9731428810907006,""HET_S3_03"":0.5311832680492864,""HET_S4_03"":0.9023791849503497}",3.545554087283102,False,D1,sha256:aaab2bd147e1e272da80bf5cef34b4f362ab063005fb245e6488dde566c5658e,0.0073338248175845505,0.0,False,False,False,159,sha256:5d03e91bc0c3d9925338c0c45b77a9bf66acfa62f0f8f46c8a4e43c56ec09725,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0140.pt,D1_seed20700713,140
a-h,0.11928567239725674,0.0004323497254930044,0.9947813768563246,"{""HET_S1_02"":0.1691579027695706,""HET_S1_03"":0.210683084100179,""HET_S2_01"":3.097572772514713,""HET_S2_03"":0.8115609794928688,""HET_S3_01"":1.3236614824680646,""HET_S3_02"":0.39660966731707864,""HET_S4_01"":0.7537373567264402,""HET_S4_02"":0.9024063836448033,""LCDF_01"":0.06443566567971022,""LCDF_04"":0.1421158436818937,""LCDF_05"":0.23111169706192988,""LCDF_06"":0.004965016722580825,""LCDF_07"":0.04363086117695967,""LCDF_08"":0.39515028200207425}",1.7164740220249692,2.054360069841325,"{""HET_S1_01"":0.08286087736921616,""HET_S2_02"":3.972319456361408,""HET_S3_03"":0.5307831534083717,""HET_S4_03"":0.9020325060140008}",3.544754429271277,False,D1,sha256:0a56675a8bc07fabd65fed335775e99794a61d2f8738388e370bb2a27bcdce61,0.007524630978564182,0.0,False,False,False,160,sha256:910afbf2d0d05e3d2be76853285cc8cb2002900228b9aa71d801f5a10d2fe327,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0160.pt,D1_seed20700713,160
a-h,0.11936003415945333,0.00047851463120714616,0.9944052259525766,"{""HET_S1_02"":0.1688640798755271,""HET_S1_03"":0.21034611424175542,""HET_S2_01"":3.0968889698624875,""HET_S2_03"":0.8112840597368018,""HET_S3_01"":1.3224269478608117,""HET_S3_02"":0.39613072804710464,""HET_S4_01"":0.7534793947836155,""HET_S4_02"":0.9017061461246985,""LCDF_01"":0.06430579947717627,""LCDF_04"":0.14197786638993057,""LCDF_05"":0.23089518643864398,""LCDF_06"":0.004996822074605919,""LCDF_07"":0.04352219534722387,""LCDF_08"":0.3950423008400003}",1.7158249816733242,2.053895688078107,"{""HET_S1_01"":0.08271315191353117,""HET_S2_02"":3.9714941014969187,""HET_S3_03"":0.53038336552258,""HET_S4_03"":0.9016854284483113}",3.5439531484558024,False,D1,sha256:43f817326c053d43349518ae49d52e3470bbca450f50a4dd51e268518f4abe7f,0.007717262331303169,0.0,False,False,False,161,sha256:465afebc2a256a8917872208d91d0a20510a19ae19e91ea976739248177f9566,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0180.pt,D1_seed20700713,180
a-h,0.11902000599510196,0.0005227148959494927,0.9940283141847737,"{""HET_S1_02"":0.16856679990888856,""HET_S1_03"":0.21000867486169808,""HET_S2_01"":3.096207604693156,""HET_S2_03"":0.8110101126440487,""HET_S3_01"":1.3211812852353169,""HET_S3_02"":0.39564250132764045,""HET_S4_01"":0.7532231266258193,""HET_S4_02"":0.9010010550447054,""LCDF_01"":0.06417486915581734,""LCDF_04"":0.1418394826222212,""LCDF_05"":0.2306773702212027,""LCDF_06"":0.005024311256634271,""LCDF_07"":0.043414339931998405,""LCDF_08"":0.3949364512137326}",1.7151746284670009,2.053429865992168,"{""HET_S1_01"":0.08256352378107346,""HET_S2_02"":3.970666399831923,""HET_S3_03"":0.5299787354319941,""HET_S4_03"":0.9013384513993671}",3.543149382394232,False,D1,sha256:e06bc17d78535244d98bd9eb96c350778dc3e83c81873c331dfcf51aa9dc400b,0.007910278234044037,0.0,False,False,False,162,sha256:eace3440bf4b6e2471f5770b3ad3c0ad4ca6f95ce677b9e374155f3868d1cdcc,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0200.pt,D1_seed20700713,200
a-h,0.11844015880555085,0.0005652760524658106,0.9936495217903754,"{""HET_S1_02"":0.16826844304381708,""HET_S1_03"":0.209671109911664,""HET_S2_01"":3.0955239629773117,""HET_S2_03"":0.8107362893342729,""HET_S3_01"":1.319925811562045,""HET_S3_02"":0.3951497206749181,""HET_S4_01"":0.7529663106798129,""HET_S4_02"":0.9002909869506547,""LCDF_01"":0.06404287892236961,""LCDF_04"":0.14170019740241424,""LCDF_05"":0.23045796431633703,""LCDF_06"":0.005051833326802102,""LCDF_07"":0.04330605734231291,""LCDF_08"":0.39483060860161345}",1.7145210302796483,2.0529620562513475,"{""HET_S1_01"":0.08241342293434763,""HET_S2_02"":3.9698350810508196,""HET_S3_03"":0.5295722241433417,""HET_S4_03"":0.900990307398141}",3.5423421866766094,False,D1,sha256:c03f2b3fe15b4b5f04c77f51ea19230efb2dc983ef082a123cf29ddc06549a85,0.008104993789444861,0.0,False,False,False,163,sha256:0ae768e9c69b6fa1fba97c6424b9f16f79f0a6a159d210b2b178ced139b5ab40,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0220.pt,D1_seed20700713,220
a-h,0.11850300390499376,0.0006064241314432297,0.9932691771792859,"{""HET_S1_02"":0.16796676881472633,""HET_S1_03"":0.2093321777343355,""HET_S2_01"":3.09484068744404,""HET_S2_03"":0.8104639280506273,""HET_S3_01"":1.3186580707052407,""HET_S3_02"":0.3946488265732789,""HET_S4_01"":0.7527100358457542,""HET_S4_02"":0.8995751201116979,""LCDF_01"":0.06390960793050543,""LCDF_04"":0.14156012277006988,""LCDF_05"":0.23023685341268169,""LCDF_06"":0.005076835842519216,""LCDF_07"":0.04319789924010164,""LCDF_08"":0.39472599987456436}",1.7138647537755431,2.0524923896554483,"{""HET_S1_01"":0.08226183766211675,""HET_S2_02"":3.969000709400365,""HET_S3_03"":0.5291611970766277,""HET_S4_03"":0.9006413407824487}",3.5415317869952023,False,D1,sha256:1027c10fa729276a01c2c6dd28899d96412eff81db3cb39e80652aaf92c6e742,0.008300181953388053,0.0,False,False,False,164,sha256:00bc88935908490620ce885de62f77997f4f0435ac648be6ad524e4d2e6822fd,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0240.pt,D1_seed20700713,240
a-h,0.11875053271491762,0.0006459562990958692,0.9928874246899649,"{""HET_S1_02"":0.1676673639851896,""HET_S1_03"":0.20899492230786104,""HET_S2_01"":3.0941525779696706,""HET_S2_03"":0.8101894823585817,""HET_S3_01"":1.3173885825374538,""HET_S3_02"":0.39415160832581986,""HET_S4_01"":0.7524517530428961,""HET_S4_02"":0.8988577130280165,""LCDF_01"":0.06377600550314765,""LCDF_04"":0.14141923000691756,""LCDF_05"":0.230014925017417,""LCDF_06"":0.005105927380151805,""LCDF_07"":0.04308825047667287,""LCDF_08"":0.39461934849471536}",1.713206048007615,2.0520221846782114,"{""HET_S1_01"":0.08211148116659635,""HET_S2_02"":3.968164898415965,""HET_S3_03"":0.5287538504172555,""HET_S4_03"":0.9002913944691068}",3.5407204583482947,False,D1,sha256:0d5a8285b13216ace5def5f411607df1e6f3e3a3d5f04384eeeb28d9951f99a0,0.008497444900741963,0.0,False,False,False,165,sha256:cceac3bb374b9e8c5984ba185754219a53ae70ddd09df971e2d63c200d40daac,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0260.pt,D1_seed20700713,260
a-h,0.11832703189654911,0.0006836748699091775,0.9925048156430478,"{""HET_S1_02"":0.16735713911890152,""HET_S1_03"":0.2086522427344998,""HET_S2_01"":3.0934732269505822,""HET_S2_03"":0.809921321194376,""HET_S3_01"":1.3160963951296731,""HET_S3_02"":0.3936325351700816,""HET_S4_01"":0.7521977348623495,""HET_S4_02"":0.8981306801895736,""LCDF_01"":0.06364019811322628,""LCDF_04"":0.14127786527004418,""LCDF_05"":0.2297906526512192,""LCDF_06"":0.005123750170927855,""LCDF_07"":0.04298087563024169,""LCDF_08"":0.3945183096348114}",1.7125458642678466,2.0515496924272525,"{""HET_S1_01"":0.08195629507631673,""HET_S2_02"":3.9673263233913167,""HET_S3_03"":0.5283320841961849,""HET_S4_03"":0.8999415426715416}",3.5399051830594246,False,D1,sha256:42dcb14466f0d22618e57e3fb14a83ac72dc234c2accd01fabab57670ace0576,0.008692043578069807,0.0,False,False,False,166,sha256:f48434ab7bc3049b11a1f1fd1cdce35cf242d05e4f05f405872632b161881188,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0280.pt,D1_seed20700713,280
a-h,0.11857653058067985,0.0007198483865953683,0.9921213659978823,"{""HET_S1_02"":0.16704705067123904,""HET_S1_03"":0.2083098422020216,""HET_S2_01"":3.092792191618833,""HET_S2_03"":0.8096524063741608,""HET_S3_01"":1.3148007950114888,""HET_S3_02"":0.39311406412026734,""HET_S4_01"":0.7519428970897547,""HET_S4_02"":0.8974016956829326,""LCDF_01"":0.0635038917628301,""LCDF_04"":0.14113585377578103,""LCDF_05"":0.2295655639861759,""LCDF_06"":0.005143419684040613,""LCDF_07"":0.04287255176938322,""LCDF_08"":0.3944164639071711}",1.7118842300937516,2.0510772201495646,"{""HET_S1_01"":0.0818015883305872,""HET_S2_02"":3.9664876954122184,""HET_S3_03"":0.5279115006481355,""HET_S4_03"":0.8995912192987183}",3.539089942234007,False,D1,sha256:9eee1be31d4947be0a13b792e0187cfef8b4fb747e9737ad341a0c3623713f50,0.008887150421037887,0.0,False,False,False,167,sha256:80b6ec616de21e59b62d86a1561526b7ef72e4f13b14eab413418d4bbc25932c,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0300.pt,D1_seed20700713,300
a-h,0.11882019337714604,0.0007546741461966545,0.9917364067369128,"{""HET_S1_02"":0.16673535338448747,""HET_S1_03"":0.20796660699976668,""HET_S2_01"":3.0921095579956104,""HET_S2_03"":0.8093832528853468,""HET_S3_01"":1.3134970616567914,""HET_S3_02"":0.39259234290210626,""HET_S4_01"":0.7516874658166799,""HET_S4_02"":0.8966685369533195,""LCDF_01"":0.0633666395934035,""LCDF_04"":0.14099299246333882,""LCDF_05"":0.2293390851298635,""LCDF_06"":0.005163329247857542,""LCDF_07"":0.0427635733518621,""LCDF_08"":0.3943144756099093}",1.7112199911098251,2.0506035781783827,"{""HET_S1_01"":0.08164650668840491,""HET_S2_02"":3.9656470464719877,""HET_S3_03"":0.5274894051876615,""HET_S4_03"":0.8992399109916633}",3.5382726831274454,False,D1,sha256:c93c8945be55aa0d3df85d9e63bd2ac76330b3a676894ac61733eee7930ea5d7,0.009082795708789058,0.0,False,False,False,168,sha256:4014cdd19db8f1bba28fc12a8871815b3b3539f87b994c84676097c937731cf9,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0320.pt,D1_seed20700713,320
a-h,0.11953675439455119,0.0007881205046753234,0.9913508999063881,"{""HET_S1_02"":0.1664209415612178,""HET_S1_03"":0.20762213988322187,""HET_S2_01"":3.091428267715353,""HET_S2_03"":0.8091150884249044,""HET_S3_01"":1.3121863915467162,""HET_S3_02"":0.39206635470281587,""HET_S4_01"":0.7514326125191096,""HET_S4_02"":0.8959322382392709,""LCDF_01"":0.06322858899055149,""LCDF_04"":0.140849621586195,""LCDF_05"":0.22911159888034127,""LCDF_06"":0.005181784162275025,""LCDF_07"":0.04265443317686529,""LCDF_08"":0.39421327341636764}",1.7105548073063246,2.0501297861827816,"{""HET_S1_01"":0.08149063942177093,""HET_S2_02"":3.9648064140019734,""HET_S3_03"":0.5270649235851943,""HET_S4_03"":0.8988884815576464}",3.5374551651569512,False,D1,sha256:cba66deb616517a6c29e11a118c03254fe6a5358bbbacad2658aded22d84438b,0.009277737906649252,0.0,False,False,False,169,sha256:fcb7223522b77e0833fe53092e8540496f7f69112d535bbbbddcc031d122302c,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0340.pt,D1_seed20700713,340
a-h,0.11890156270899864,0.0008196216179522401,0.9909646759779331,"{""HET_S1_02"":0.166102536291315,""HET_S1_03"":0.20727559401903747,""HET_S2_01"":3.090749045637431,""HET_S2_03"":0.8088484476435623,""HET_S3_01"":1.3108663441620576,""HET_S3_02"":0.3915336721173313,""HET_S4_01"":0.751178694650368,""HET_S4_02"":0.8951917375945457,""LCDF_01"":0.06308951407516226,""LCDF_04"":0.1407057011169322,""LCDF_05"":0.22888286285334802,""LCDF_06"":0.005197557559868107,""LCDF_07"":0.04254540524053275,""LCDF_08"":0.3941134463031485}",1.709888386165659,2.0496554078095723,"{""HET_S1_01"":0.0813334789579311,""HET_S2_02"":3.963965173622041,""HET_S3_03"":0.5266362432196608,""HET_S4_03"":0.898536809425054}",3.5366366354044163,False,D1,sha256:112d566640abc6186b3a24ba6d8a3b4ca145e8e8601347507bedd87565c1f504,0.00947173590546177,0.0,False,False,False,170,sha256:5517f7a1f5c7ef253db96eba20fcd0e696249ecc0484b3b3655f03ff921e5374,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0360.pt,D1_seed20700713,360
a-h,0.1193283039932409,0.0008499461354796668,0.9905790183268186,"{""HET_S1_02"":0.1657885632236319,""HET_S1_03"":0.2069320891425073,""HET_S2_01"":3.090067831481201,""HET_S2_03"":0.8085801133001232,""HET_S3_01"":1.3095527755370644,""HET_S3_02"":0.3910095388506218,""HET_S4_01"":0.7509234979573152,""HET_S4_02"":0.8944540706655937,""LCDF_01"":0.06295087308289357,""LCDF_04"":0.14056158621152978,""LCDF_05"":0.2286545229203657,""LCDF_06"":0.00521858759369407,""LCDF_07"":0.042434917162766525,""LCDF_08"":0.3940114304834205}",1.7092229421244516,2.0491834250792578,"{""HET_S1_01"":0.08117870805239631,""HET_S2_02"":3.9631277563320526,""HET_S3_03"":0.5262144831514937,""HET_S4_03"":0.8981857049348172}",3.535822239282538,False,D1,sha256:210d8fca17d09152453be37ff6fd2eca96593d31999e64a4f8b4881fede26e88,0.009665882351571505,0.0,False,False,False,171,sha256:25f7d8d59908fa3b48449168466723907d9cd62023dfcbc950d7dc4ead977fac,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700713_update0380.pt,D1_seed20700713,380
